sku_id,dt,page_price,discount_price,is_promotion
100018842722,2023-12-05,99.8,99.8,0
100005873819,2023-12-06,82.0,82.0,0
100039735595,2023-12-06,134.9,134.9,0
100041006407,2023-12-06,124.9,124.9,0
10061685991750,2023-12-05,47.88,47.88,0
1032833,2023-12-07,29.9,26.91,1
1742027,2023-12-07,89.0,89.0,1
6864556,2023-12-07,99.9,99.9,0
7648521,2023-12-07,22.9,22.9,1
8209934,2023-12-07,89.9,89.9,1
100007310036,2023-12-07,124.9,124.9,1
100014256784,2023-12-07,54.9,48.9,1
100026719206,2023-12-07,29.9,29.9,1
1071847,2023-12-08,13.9,12.51,1
3674839,2023-12-08,50.3,50.3,0
3907301,2023-12-08,64.9,64.9,0
4535404,2023-12-08,102.9,102.9,0
8209962,2023-12-08,38.7,38.7,0
100008817605,2023-12-08,49.9,49.9,0
100012242858,2023-12-08,61.9,61.9,0
100012797322,2023-12-08,139.9,139.9,0
293418,2023-12-06,60.0,60.0,1
3674839,2023-12-06,50.3,50.3,0
5851301,2023-12-06,79.9,79.9,0
6380571,2023-12-06,65.0,65.0,1
66148160288,2023-12-06,77.88,77.88,0
100006938017,2023-12-06,56.8,56.8,0
100030771720,2023-12-06,54.9,54.9,0
100033194582,2023-12-06,79.0,79.0,0
100033331822,2023-12-06,29.9,29.9,0
100035494430,2023-12-06,63.9,63.9,0
100035733016,2023-12-06,12.9,12.9,0
100026719206,2023-12-08,29.9,29.9,0
100034243272,2023-12-08,59.9,59.9,1
10056315631534,2023-12-08,103.2,103.2,0
1032834,2023-12-09,33.9,33.9,0
1280273,2023-12-09,9.9,9.9,0
3907301,2023-12-09,64.9,64.9,0
4486478,2023-12-09,16.9,16.9,0
100005270502,2023-12-09,64.9,64.9,0
100009897581,2023-12-09,18.9,18.9,0
100015189638,2023-12-09,57.9,57.9,0
1529386,2023-12-10,9.3,9.3,1
6864556,2023-12-10,99.9,94.9,1
8526452,2023-12-10,16.0,16.0,1
100007147103,2023-12-10,82.0,82.0,0
100008366749,2023-12-10,81.0,81.0,1
100030771718,2023-12-10,79.9,79.9,0
100041006407,2023-12-10,124.9,124.9,0
909717,2023-12-11,12.9,12.9,1
1032832,2023-12-11,11.9,11.9,1
2646498,2023-12-11,149.9,149.9,0
5915642,2023-12-11,27.5,27.5,0
879386,2023-12-07,15.5,15.5,1
2646498,2023-12-07,149.9,149.9,1
4713934,2023-12-07,86.9,86.9,1
5915642,2023-12-07,27.5,27.5,1
100001202539,2023-12-07,34.9,34.9,1
100015645334,2023-12-07,49.9,49.9,1
100037338184,2023-12-07,30.9,26.95,1
1529386,2023-12-08,9.3,9.3,1
4486428,2023-12-08,65.9,65.9,0
69306580356,2023-12-08,69.0,69.0,0
100005270502,2023-12-08,64.9,64.9,0
100007178233,2023-12-08,69.0,69.0,0
100015189638,2023-12-08,57.9,57.9,0
100017084069,2023-12-08,29.9,29.9,0
100024851705,2023-12-08,44.9,44.9,0
100034533525,2023-12-08,219.0,219.0,1
100035921329,2023-12-08,89.9,89.9,0
100039735595,2023-12-08,134.9,134.9,0
845321,2023-12-09,16.9,16.9,1
879388,2023-12-09,15.5,15.5,0
1039867,2023-12-09,69.9,69.9,1
1184681,2023-12-09,50.3,50.3,0
2646498,2023-12-09,149.9,149.9,0
69487371426,2023-12-09,130.8,130.8,0
100007178233,2023-12-09,69.0,69.0,0
100010797166,2023-12-09,31.9,31.9,0
10061685991750,2023-12-09,47.88,47.88,0
1280273,2023-12-10,9.9,9.9,0
4131809,2023-12-10,11.9,8.9,1
4486428,2023-12-10,65.9,65.9,1
4486478,2023-12-10,16.9,16.9,0
8209940,2023-12-10,48.9,48.9,1
8421845,2023-12-10,36.0,36.0,1
100041650013,2023-12-10,80.9,80.9,0
411166,2023-12-11,17.9,17.9,1
845321,2023-12-11,16.9,16.9,1
909718,2023-12-11,12.9,12.9,1
4131809,2023-12-11,11.9,10.71,1
8209940,2023-12-11,48.9,48.9,1
100010577141,2023-12-11,124.9,124.9,0
100014256784,2023-12-11,54.9,54.9,0
100018704177,2023-12-11,79.0,79.0,0
100033194540,2023-12-11,79.0,79.0,0
100033331842,2023-12-11,24.9,24.9,0
100037438244,2023-12-11,149.9,149.9,0
528619,2023-12-12,95.0,95.0,1
909718,2023-12-12,12.9,12.9,1
1540172,2023-12-12,9.3,9.3,1
4486428,2023-12-12,65.9,65.9,0
5915642,2023-12-12,27.5,27.5,0
8209962,2023-12-12,45.0,45.0,0
100002323621,2023-12-12,10.9,9.27837837837838,1
100011433086,2023-12-12,123.0,123.0,0
100024848970,2023-12-12,89.9,89.9,0
100050983363,2023-12-12,29.9,29.9,0
4713934,2023-12-13,84.9,84.9,1
5915642,2023-12-13,27.5,27.5,0
6380589,2023-12-13,65.0,65.0,1
100007178233,2023-12-13,69.0,69.0,0
100019498134,2023-12-13,72.9,72.9,0
100020638562,2023-12-13,79.9,79.9,0
290461,2023-12-12,24.9,24.9,1
845323,2023-12-12,16.9,15.209999999999999,1
879386,2023-12-12,15.5,15.5,0
2646498,2023-12-12,146.9,146.9,0
100007147103,2023-12-12,82.0,82.0,0
100024864852,2023-12-12,69.9,69.9,0
100033331822,2023-12-12,29.9,29.9,0
1071847,2023-12-13,13.9,13.9,1
1540110,2023-12-13,11.4,11.4,1
5840803,2023-12-13,34.9,34.9,0
528625,2023-12-14,95.0,95.0,1
879388,2023-12-14,13.9,13.9,1
3919595,2023-12-14,98.9,98.9,1
100033194540,2023-12-13,79.0,79.0,0
100014256784,2023-12-14,54.9,54.9,1
100033194536,2023-12-14,79.0,40.666666666666664,1
845323,2023-12-14,16.9,15.209999999999999,1
879386,2023-12-14,15.5,15.5,1
909717,2023-12-14,12.9,12.9,1
1540172,2023-12-14,9.3,9.3,1
2461301,2023-12-14,26.9,26.9,1
100024851809,2023-12-14,49.9,49.9,1
10025765269372,2023-12-14,59.0,59.0,0
879386,2023-12-15,15.5,15.5,0
8526452,2023-12-15,16.0,16.0,1
100033194540,2023-12-15,79.0,79.0,0
231478,2023-12-15,33.9,33.9,0
8307755,2023-12-15,66.3,66.3,0
100019787561,2023-12-15,31.9,31.9,0
100033331842,2023-12-15,24.9,22.41,1
100037438244,2023-12-15,149.9,149.9,0
100040684023,2023-12-15,86.9,86.9,0
10061685991750,2023-12-15,47.88,47.88,0
1039780,2023-12-16,15.9,15.9,0
3674839,2023-12-16,50.3,50.3,0
6930866,2023-12-16,99.9,99.9,1
8209916,2023-12-16,44.6,44.6,1
2461038,2023-12-16,35.0,35.0,0
4713934,2023-12-16,119.9,119.9,0
100015645334,2023-12-16,49.9,49.9,0
100023527711,2023-12-16,59.7,59.7,0
100030771718,2023-12-16,79.9,79.9,0
10056315631534,2023-12-16,103.2,103.2,0
909717,2023-12-17,12.9,12.9,1
3334330,2023-12-17,24.9,24.9,1
8209962,2023-12-17,45.0,45.0,0
8421845,2023-12-17,36.0,36.0,1
100000318251,2023-12-17,79.9,79.9,0
100006043908,2023-12-17,137.5,137.5,1
100019787561,2023-12-17,31.9,31.9,0
845278,2023-12-17,6.5,6.5,0
1032854,2023-12-17,21.9,19.71,1
66148160288,2023-12-17,77.88,77.88,0
100011423920,2023-12-17,40.9,40.9,0
100033194590,2023-12-17,79.0,79.0,0
845278,2023-12-18,6.5,6.5,0
909718,2023-12-18,12.9,12.9,1
1039867,2023-12-18,72.9,72.9,1
1540110,2023-12-18,11.6,11.6,1
1540172,2023-12-18,9.5,9.5,1
100015189638,2023-12-18,57.9,57.9,0
100024848970,2023-12-18,89.9,89.9,0
6930866,2023-12-18,99.9,99.9,1
100028415103,2023-12-18,67.0,35.0,1
845323,2023-12-19,16.9,15.209999999999999,1
909717,2023-12-19,12.9,12.9,1
1038234,2023-12-19,23.9,21.509999999999998,1
1184681,2023-12-19,50.3,50.3,0
8209940,2023-12-19,48.9,48.9,1
206942,2023-12-19,13.9,11.813333333333334,1
1540110,2023-12-19,11.4,11.4,1
4486466,2023-12-19,69.9,69.9,1
4535404,2023-12-19,98.9,98.9,0
100028415103,2023-12-19,67.3,67.3,0
100035403264,2023-12-19,3.8,3.8,0
100035921329,2023-12-19,89.9,89.9,0
100000671417,2023-12-19,149.9,149.9,0
100006043908,2023-12-19,137.5,137.5,1
100024851621,2023-12-19,79.9,79.9,0
100033331842,2023-12-19,24.9,24.9,0
909718,2023-12-20,12.9,12.9,1
528619,2023-12-20,95.0,95.0,1
66148160288,2023-12-20,77.88,77.88,0
100019787561,2023-12-20,31.9,31.9,0
100030771718,2023-12-20,79.9,79.9,1
100035921331,2023-12-20,54.9,54.9,0
100048469601,2023-12-20,49.5,49.5,0
10037621290748,2023-12-20,69.0,69.0,0
69306580356,2023-12-20,69.0,69.0,0
100006043908,2023-12-20,137.5,137.5,1
100024848970,2023-12-20,89.9,89.9,0
100035403264,2023-12-20,3.8,3.8,0
3907301,2023-12-21,64.9,48.900000000000006,1
8545329,2023-12-21,10.9,10.9,1
100003034205,2023-12-21,99.68,99.68,0
100006938017,2023-12-21,69.9,50.330000000000005,1
100007147103,2023-12-21,82.0,82.0,0
100019787561,2023-12-21,31.9,31.9,1
100033194540,2023-12-21,79.0,79.0,1
100037338174,2023-12-21,59.9,59.9,1
100039735595,2023-12-21,120.9,120.9,0
231478,2023-12-21,33.9,30.509999999999998,1
293418,2023-12-21,60.0,60.0,1
1032832,2023-12-21,11.9,10.71,1
5950572,2023-12-21,39.0,39.0,1
100011433086,2023-12-21,129.0,99.0,1
411166,2023-12-22,17.9,17.9,1
1032832,2023-12-22,11.9,10.71,1
1184678,2023-12-22,50.3,50.3,1
7434016,2023-12-22,39.9,39.9,1
8421845,2023-12-22,36.0,36.0,1
100025429436,2023-12-22,191.9,84.90000000000002,1
528619,2023-12-22,95.0,95.0,1
1032834,2023-12-22,32.9,32.9,1
1184681,2023-12-22,50.3,50.3,1
6864556,2023-12-22,99.9,99.9,0
100011881946,2023-12-22,29.9,29.9,1
100019498134,2023-12-22,54.0,54.0,1
100023527711,2023-12-22,59.7,59.7,1
100030771720,2023-12-22,59.9,59.9,1
100032140543,2023-12-22,24.9,24.9,1
100048469601,2023-12-22,49.5,49.5,0
206942,2023-12-23,13.9,11.813333333333334,1
845323,2023-12-23,14.9,13.41,1
2795972,2023-12-23,104.9,104.9,1
8545329,2023-12-23,10.9,10.9,1
69487371426,2023-12-23,130.8,130.8,0
100008766160,2023-12-23,76.9,76.9,1
100011423920,2023-12-23,45.9,33.00000000000001,1
1540172,2023-12-23,9.3,9.3,1
4486428,2023-12-23,69.9,69.9,1
4535404,2023-12-23,102.9,102.9,1
5915642,2023-12-23,27.5,27.5,1
8209962,2023-12-23,45.0,45.0,0
69306580356,2023-12-23,69.0,69.0,0
100000318251,2023-12-23,79.9,54.900000000000006,1
231028,2024-05-01,23.9,21.509999999999998,1
1039780,2024-05-01,16.9,16.9,1
1529386,2024-05-01,9.5,9.5,0
3895219,2024-05-01,80.9,80.9,1
4486444,2024-05-01,80.9,80.9,1
66148160288,2024-05-01,77.88,77.88,0
100006043908,2024-05-01,137.5,137.5,1
100019787561,2024-05-01,31.9,31.9,1
100024851705,2024-05-01,44.9,44.9,1
100028415103,2024-05-01,67.9,54.32000000000001,1
100034533525,2024-05-01,219.0,175.20000000000002,1
231028,2024-05-02,23.9,23.9,1
4713934,2024-05-02,119.9,119.9,1
5915642,2024-05-02,30.9,30.9,1
100006938017,2024-05-02,69.9,69.9,0
100012797322,2024-05-02,139.0,139.0,0
100019787561,2024-05-02,31.9,31.9,1
1032834,2024-05-03,33.9,30.509999999999998,1
1540110,2024-05-03,10.6,10.6,1
7648521,2024-05-03,22.9,22.9,1
69487371426,2024-05-03,130.8,130.8,0
100015189638,2024-05-03,73.9,73.9,1
100015645334,2024-05-03,49.9,49.9,1
100024864852,2024-05-03,69.9,69.9,1
100025429398,2024-05-03,41.9,41.9,1
100039034588,2024-05-03,79.9,59.900000000000006,1
10056315631534,2024-05-03,83.88,83.88,0
1742027,2024-05-04,88.9,88.9,1
8526452,2024-05-04,16.0,16.0,1
100032140543,2024-05-04,34.9,34.9,0
10043211463452,2024-05-04,190.8,190.8,0
1540110,2024-05-05,10.6,10.6,0
4713934,2024-05-05,84.9,84.9,1
100010577141,2024-05-05,124.9,99.92000000000002,1
1032834,2024-05-06,44.9,40.41,1
2461038,2024-05-06,28.9,28.9,1
4486466,2024-05-06,69.9,69.9,1
6864556,2024-05-06,99.9,99.9,0
8209936,2024-05-06,36.9,36.9,1
100009897581,2024-05-06,19.9,19.9,1
100011423920,2024-05-06,45.9,45.9,1
100011881946,2024-05-06,34.9,34.9,1
100015189638,2024-05-06,73.9,73.9,1
100023527729,2024-05-06,48.4,48.4,1
100035733016,2024-05-06,9.9,9.9,1
100050983363,2024-05-06,29.9,29.9,1
231478,2024-05-07,44.9,44.9,1
362424,2024-05-07,60.0,60.0,1
1039868,2024-05-07,76.9,76.9,1
5950572,2024-05-07,39.9,39.9,1
100007310036,2024-05-07,124.9,99.92000000000002,1
100008366733,2024-05-07,49.9,29.92,1
100028415103,2024-05-07,67.3,67.3,1
100030771720,2024-05-07,58.9,58.9,1
206942,2024-05-08,13.8,13.8,0
879388,2024-05-08,11.9,11.9,1
1039780,2024-05-08,15.8,15.8,1
3907301,2024-05-08,64.9,64.9,1
100028415103,2024-05-08,67.9,67.9,1
100037438244,2024-05-08,149.9,99.9,1
10066546386346,2024-05-08,118.8,118.8,0
4131809,2024-05-09,11.9,11.9,1
8545329,2024-05-09,10.9,10.9,1
100011433086,2024-05-09,129.0,99.0,1
100011698820,2024-05-09,34.9,33.9,1
100024851621,2024-05-09,79.9,79.9,1
231023,2024-05-10,16.9,15.209999999999999,1
231478,2024-05-10,33.9,30.509999999999998,1
528625,2024-05-10,95.0,95.0,1
909717,2024-05-10,12.9,12.9,1
1038234,2024-05-10,23.9,18.642000000000003,1
100012242858,2024-05-10,61.9,61.9,1
100019498134,2024-05-10,36.5,36.5,1
100034243272,2024-05-10,74.9,74.9,0
100035733016,2024-05-10,9.9,9.9,1
290461,2024-05-11,20.9,20.9,1
411164,2024-05-11,14.9,14.9,0
1039780,2024-05-11,16.9,16.9,1
1184675,2024-05-11,62.9,62.9,1
100000318251,2024-05-11,79.9,79.9,1
100037338184,2024-05-11,39.0,26.95,1
879386,2024-05-12,19.9,19.9,1
3919595,2024-05-12,119.9,119.9,1
4486428,2024-05-12,94.9,94.9,1
8209962,2024-05-12,45.0,44.0,1
100010797166,2024-05-12,31.9,31.9,1
100024851705,2024-05-12,44.9,44.9,1
100024851809,2024-05-12,49.9,49.9,1
100033194536,2024-05-12,79.0,79.0,1
100033331842,2024-05-12,23.9,23.9,0
1184681,2024-05-13,44.9,44.9,1
100005270502,2024-05-13,64.9,64.9,1
100014256784,2024-05-13,54.9,53.9,1
100026719206,2024-05-13,39.9,39.9,1
100034533525,2024-05-13,219.0,219.0,1
1184678,2024-05-14,62.9,62.9,1
4713934,2024-05-14,119.9,119.9,1
5851301,2024-05-14,79.9,79.9,1
7434016,2024-05-14,39.9,39.9,1
8209934,2024-05-14,89.9,89.9,0
8209936,2024-05-14,36.9,36.9,1
100007147103,2024-05-14,82.0,78.0,1
100008817605,2024-05-14,49.9,49.9,1
100015189638,2024-05-14,76.8,76.8,1
100018704177,2024-05-14,79.0,79.0,1
290461,2024-05-15,20.9,20.9,0
4486466,2024-05-15,69.9,69.9,1
5840837,2024-05-15,43.9,34.9,1
100019498134,2024-05-15,73.9,73.9,1
100010234342,2024-05-16,31.8,31.8,1
100020638562,2024-05-16,96.2,96.2,0
100024851809,2024-05-16,49.9,36.2,1
100035921329,2024-05-16,89.9,89.9,1
100045910485,2024-05-16,49.9,39.92,1
3334330,2024-05-17,23.9,23.9,0
100015645334,2024-05-17,49.9,49.9,1
100025429956,2024-05-17,53.9,53.9,1
100035494430,2024-05-17,74.9,59.92000000000001,1
100045910485,2024-05-17,49.9,39.92,1
231035,2024-05-18,16.9,16.9,0
293418,2024-05-18,60.0,60.0,1
528625,2024-05-18,95.0,95.0,1
1039867,2024-05-18,76.9,76.9,0
8755672,2024-05-18,60.0,60.0,1
100012242858,2024-05-18,61.9,61.9,1
100015344592,2024-05-18,99.9,99.9,1
100020638562,2024-05-18,96.2,96.2,0
5915642,2024-05-19,34.9,33.9,1
100008959723,2024-05-19,96.9,96.9,1
100015189638,2024-05-19,73.9,73.9,0
100024848970,2024-05-19,99.0,99.0,0
1184678,2024-05-20,39.8,39.8,1
4486478,2024-05-20,16.9,16.9,1
100008959723,2024-05-20,83.9,83.9,1
100037338184,2024-05-20,39.0,26.95,1
1184681,2024-05-21,62.9,62.9,1
3907301,2024-05-21,64.9,52.400000000000006,1
7434016,2024-05-21,39.9,39.9,1
8755672,2024-05-21,60.0,52.0,1
100008766160,2024-05-21,69.9,69.9,1
100009897581,2024-05-21,24.9,24.9,1
100011423920,2024-05-21,45.9,45.9,0
100019787561,2024-05-21,31.9,31.9,1
10056315631534,2024-05-21,69.9,69.9,0
1742027,2024-05-22,88.9,86.4,1
3334330,2024-05-22,23.9,23.9,0
4131809,2024-05-22,11.9,8.9,1
5851301,2024-05-22,79.9,79.9,0
6380569,2024-05-22,65.0,65.0,0
100006938017,2024-05-22,69.9,69.9,0
100007178233,2024-05-22,68.0,68.0,0
100033331822,2024-05-22,29.9,29.9,0
411166,2024-05-23,14.9,14.9,0
845278,2024-05-23,6.5,6.5,0
1184678,2024-05-23,39.9,39.9,0
1529386,2024-05-23,8.9,8.9,0
4510086,2024-05-23,69.9,69.9,0
4713934,2024-05-23,71.9,71.9,0
8545329,2024-05-23,9.9,9.9,0
100033331842,2024-05-23,22.5,22.5,0
8209940,2024-05-24,48.9,48.9,0
69487371426,2024-05-24,130.8,130.8,0
10043211463452,2024-05-24,190.8,190.8,0
528619,2024-05-25,95.0,95.0,0
1540110,2024-05-25,10.4,10.4,0
8421845,2024-05-25,36.0,36.0,0
34294684846,2024-05-25,69.9,69.9,0
100007310036,2024-05-25,124.8,99.84,1
100025429436,2024-05-25,329.9,329.9,0
10025765269372,2024-05-25,65.0,65.0,0
1032833,2024-05-01,29.9,26.91,1
3334330,2024-05-01,24.9,24.9,0
4131809,2024-05-01,11.9,11.9,1
4535404,2024-05-01,87.9,87.9,1
5840803,2024-05-01,34.9,33.9,1
100009897581,2024-05-01,19.9,19.9,1
100025429436,2024-05-01,191.8,191.8,1
100035921329,2024-05-01,88.9,73.9,1
845321,2024-05-26,16.9,16.9,0
8209916,2024-05-26,44.6,44.6,0
100005873819,2024-05-26,59.0,54.0,1
100011698820,2024-05-26,34.9,33.9,1
100012797340,2024-05-26,59.9,59.9,0
100019787561,2024-05-26,31.9,31.9,1
100032140543,2024-05-26,24.9,24.9,0
100035921331,2024-05-26,79.9,79.9,1
909717,2024-05-02,12.9,12.9,1
1540110,2024-05-02,10.6,10.6,1
100010234342,2024-05-02,29.9,29.9,1
100010797166,2024-05-02,31.9,31.9,0
100012808554,2024-05-02,80.0,80.0,1
100024851705,2024-05-02,44.9,44.9,1
100035921331,2024-05-02,79.9,79.9,1
100037438244,2024-05-02,149.9,149.9,1
231023,2024-05-27,16.9,16.9,0
879386,2024-05-27,14.9,14.9,1
8421837,2024-05-27,16.9,16.9,0
10700890033,2024-05-27,47.76,47.76,0
69306580356,2024-05-27,69.0,56.333333333333336,1
100002323621,2024-05-27,9.9,9.9,0
100034243272,2024-05-27,74.9,74.9,0
100035921331,2024-05-27,79.9,79.9,1
100036378791,2024-05-27,89.9,89.9,0
100045910485,2024-05-27,49.9,49.9,1
231028,2024-05-03,23.9,18.642000000000003,1
1071847,2024-05-03,13.9,13.9,1
100012242858,2024-05-03,61.9,61.9,1
100018842722,2024-05-03,99.8,99.8,0
100023527711,2024-05-03,59.7,59.7,1
100032140543,2024-05-03,24.9,24.9,0
100033331842,2024-05-03,24.9,24.9,0
100041192960,2024-05-03,29.9,29.9,1
10037621290748,2024-05-03,59.0,54.0,1
909717,2024-05-04,12.9,12.9,0
1184681,2024-05-04,44.9,44.9,1
100000671427,2024-05-04,169.9,169.9,1
100008366749,2024-05-04,99.9,99.9,1
100012797322,2024-05-04,139.0,139.0,0
100014962868,2024-05-04,9.9,9.9,1
100019498134,2024-05-04,59.9,59.9,1
100020638562,2024-05-04,79.9,79.9,0
10066546386346,2024-05-04,118.8,118.8,0
528625,2024-05-05,95.0,95.0,1
845323,2024-05-05,16.9,16.9,1
909718,2024-05-05,12.9,12.9,1
5840803,2024-05-05,34.9,33.9,1
6864556,2024-05-05,99.9,99.9,1
10700890033,2024-05-05,47.76,47.76,0
100007178233,2024-05-05,68.0,54.400000000000006,1
100041006407,2024-05-05,124.9,124.9,1
1039867,2024-05-06,76.9,76.9,0
100000671417,2024-05-06,109.9,109.9,1
100012808554,2024-05-06,80.0,80.0,1
100019787561,2024-05-06,31.9,31.9,1
100020638562,2024-05-06,79.9,79.9,1
100036378791,2024-05-06,89.9,74.9,1
10025765269372,2024-05-06,65.0,65.0,1
1032832,2024-05-28,11.9,11.9,0
1039867,2024-05-28,76.9,76.9,0
8209962,2024-05-28,45.0,45.0,0
8526452,2024-05-28,12.9,12.9,0
100006938017,2024-05-28,69.9,69.9,0
100041006407,2024-05-28,79.9,79.9,1
1039868,2024-05-29,69.8,69.8,0
8209940,2024-05-29,48.9,48.9,0
100000671417,2024-05-29,164.5,164.5,0
100007147103,2024-05-29,69.0,69.0,0
10043211463452,2024-05-29,190.8,190.8,0
1039780,2024-05-07,16.5,16.5,1
1071847,2024-05-07,13.9,9.452000000000002,1
1184678,2024-05-07,39.9,39.9,1
8209940,2024-05-07,48.9,45.9,1
100011881946,2024-05-07,34.0,34.0,0
100012808554,2024-05-07,80.0,80.0,1
100030771718,2024-05-07,79.9,79.9,1
411166,2024-05-08,14.9,14.9,0
528625,2024-05-08,95.0,95.0,1
845278,2024-05-08,6.5,6.5,0
1032833,2024-05-08,29.9,29.9,1
1039868,2024-05-08,76.9,76.9,0
1184678,2024-05-08,39.9,39.9,1
8209916,2024-05-08,44.6,44.6,1
100008366749,2024-05-08,93.9,93.9,1
100011423920,2024-05-08,45.9,45.9,1
100017084069,2024-05-08,31.9,31.9,1
100029374348,2024-05-08,85.0,80.5,1
100034243272,2024-05-08,74.9,74.9,0
4713934,2024-05-30,84.9,84.9,0
8755672,2024-05-30,60.0,60.0,0
100009388168,2024-05-30,111.0,111.0,0
100010234342,2024-05-30,31.8,31.8,0
100015189638,2024-05-30,73.9,73.9,0
293418,2024-05-09,60.0,60.0,1
1032832,2024-05-09,11.9,10.71,1
1529386,2024-05-09,9.5,9.5,0
1742027,2024-05-09,88.9,88.9,1
100025429956,2024-05-09,49.9,49.9,1
528625,2024-05-31,95.0,95.0,0
1039868,2024-05-31,75.3,75.3,0
1540172,2024-05-31,8.9,8.9,0
8307755,2024-05-31,52.9,52.9,0
100003034205,2024-05-31,99.9,99.9,0
100009388168,2024-05-31,62.4,62.4,0
100009897581,2024-05-31,19.9,19.9,0
100014962868,2024-05-31,9.9,9.9,0
100024851621,2024-05-31,79.9,79.9,0
100001202539,2024-05-10,34.9,34.9,1
100002323621,2024-05-10,8.8,7.48,1
100014256784,2024-05-10,54.9,54.9,1
100028415103,2024-05-10,67.9,67.9,1
845278,2024-05-11,6.5,6.5,0
1184678,2024-05-11,39.9,39.9,1
1280273,2024-05-11,11.9,11.9,1
100000671417,2024-05-11,109.9,109.9,1
100019498134,2024-05-11,36.5,36.5,1
100024851809,2024-05-11,46.2,33.21,1
10037621290748,2024-05-11,59.0,59.0,1
1280273,2024-05-12,9.9,9.9,1
8209940,2024-05-12,48.9,48.9,0
100024851621,2024-05-12,79.9,79.9,1
100032140543,2024-05-12,34.9,34.9,0
4486478,2024-05-13,16.9,16.730999999999998,1
4535404,2024-05-13,87.9,87.9,1
4713934,2024-05-13,84.9,84.9,1
100010797166,2024-05-13,31.9,30.9,1
100011698820,2024-05-13,34.9,34.9,1
100023527711,2024-05-13,59.7,59.7,1
100033194582,2024-05-13,79.0,79.0,1
100035733016,2024-05-13,9.9,9.9,1
100041192960,2024-05-13,29.9,29.6,1
10025765269372,2024-05-13,99.0,99.0,1
528625,2024-05-14,95.0,95.0,1
879386,2024-05-14,15.5,15.5,1
2461038,2024-05-14,29.9,29.9,1
5840803,2024-05-14,34.9,33.9,1
8307755,2024-05-14,74.9,74.9,1
100007178233,2024-05-14,98.0,98.0,1
100025429398,2024-05-14,99.9,99.9,1
100033194590,2024-05-14,79.0,40.666666666666664,1
100041650013,2024-05-14,80.9,80.9,1
1032834,2024-05-15,44.9,40.41,1
4510086,2024-05-15,69.9,69.9,1
4961950,2024-05-15,11.9,6.400000000000001,1
8209940,2024-05-15,48.9,45.9,1
100007147103,2024-05-15,82.0,82.0,1
100010577141,2024-05-15,124.9,124.9,1
100019787561,2024-05-15,31.9,31.9,1
100033194590,2024-05-15,79.0,40.666666666666664,1
231023,2024-05-16,16.9,13.182,1
845323,2024-05-16,16.9,13.182,1
5915642,2024-05-16,34.9,33.9,1
6380589,2024-05-16,65.0,65.0,0
8209916,2024-05-16,44.6,44.6,1
8526452,2024-05-16,11.7,11.7,1
100009897581,2024-05-16,19.9,19.9,1
100012797340,2024-05-16,74.9,74.9,1
100018842722,2024-05-16,99.8,99.8,1
100048469601,2024-05-16,49.9,49.9,1
2461038,2024-05-17,31.9,31.9,1
8209934,2024-05-17,89.9,89.9,1
10700890033,2024-05-17,47.76,47.76,0
100006938017,2024-05-17,69.9,69.9,0
100009897581,2024-05-17,19.9,19.9,1
100012797340,2024-05-17,74.9,74.9,0
100026719206,2024-05-17,26.9,26.9,1
1032832,2024-05-18,11.9,9.282000000000002,1
1540110,2024-05-18,10.4,10.4,1
4486444,2024-05-18,80.9,60.900000000000006,1
69487371426,2024-05-18,130.8,130.8,0
100002727342,2024-05-18,44.9,44.9,0
100008366749,2024-05-18,129.9,129.9,0
100014256784,2024-05-18,54.9,54.9,1
100018973436,2024-05-18,17.9,17.9,1
100025429436,2024-05-18,199.9,199.9,1
100037438244,2024-05-18,149.9,149.9,0
206942,2024-05-19,13.8,13.8,1
231478,2024-05-19,32.9,32.9,1
879386,2024-05-19,19.9,19.9,1
1184681,2024-05-19,41.9,41.9,1
2646498,2024-05-19,139.9,139.9,1
3334330,2024-05-19,23.9,23.9,0
3674839,2024-05-19,41.9,41.9,1
3895219,2024-05-19,80.9,60.900000000000006,1
4510086,2024-05-19,69.9,49.900000000000006,1
100003034205,2024-05-19,99.9,99.9,0
100006043908,2024-05-19,124.8,114.8,1
100024851621,2024-05-19,79.9,79.9,1
10037621290748,2024-05-19,59.0,54.0,1
293418,2024-05-20,60.0,60.0,0
411166,2024-05-20,14.9,14.9,0
4131809,2024-05-20,11.9,11.9,0
4486428,2024-05-20,67.4,67.4,1
66148160288,2024-05-20,77.88,77.88,1
100010577141,2024-05-20,124.8,124.8,1
100012808554,2024-05-20,80.0,80.0,1
100034243272,2024-05-20,74.9,74.9,0
100035921331,2024-05-20,79.9,79.9,0
100041192960,2024-05-20,29.9,29.6,1
1032832,2024-05-21,11.9,9.282000000000002,1
3674837,2024-05-21,43.9,43.9,1
6864556,2024-05-21,99.9,99.9,0
100005873819,2024-05-21,75.0,75.0,1
100006938017,2024-05-21,68.8,68.8,0
100034533525,2024-05-21,219.0,109.20000000000002,1
100041650013,2024-05-21,80.9,80.9,1
528625,2024-05-22,95.0,82.33333333333334,1
1039868,2024-05-22,69.9,69.9,0
1071847,2024-05-22,13.9,13.9,0
3674839,2024-05-22,39.9,39.9,0
100023527729,2024-05-22,47.3,47.3,0
909717,2024-05-23,12.9,12.9,0
6380569,2024-05-23,65.0,65.0,0
8209936,2024-05-23,36.9,36.9,0
100012797340,2024-05-23,74.9,74.9,0
