sku_id,dt,price_change_prob
100007147103,2025-05-01,0.5274432909980569
100007178233,2025-05-01,0.5254941096056929
100007310036,2025-05-01,0.5274432909980569
100008366733,2025-05-01,0.5254941096056929
100008366749,2025-05-01,0.5274432909980569
100008766160,2025-05-01,0.5274432909980569
100008817605,2025-05-01,0.5254941096056929
100008959723,2025-05-01,0.5254941096056929
100009388168,2025-05-01,0.5274432909980569
100009897581,2025-05-01,0.5254941096056929
100010234342,2025-05-01,0.5274432909980569
100010577141,2025-05-01,0.5274432909980569
100010797166,2025-05-01,0.5254941096056929
100011423920,2025-05-01,0.5254941096056929
100011433086,2025-05-01,0.5254941096056929
100011698820,2025-05-01,0.5254941096056929
100011881946,2025-05-01,0.5254941096056929
100012242858,2025-05-01,0.5254941096056929
100012797322,2025-05-01,0.5254941096056929
100012797340,2025-05-01,0.5274432909980569
100012808554,2025-05-01,0.5274432909980569
100014256784,2025-05-01,0.5274432909980569
100014962868,2025-05-01,0.5254941096056929
100015189638,2025-05-01,0.5254941096056929
100015344592,2025-05-01,0.5254941096056929
100015645334,2025-05-01,0.5274432909980569
100017084069,2025-05-01,0.5254941096056929
100018704177,2025-05-01,0.5254941096056929
100018842722,2025-05-01,0.5254941096056929
100018973436,2025-05-01,0.5274432909980569
100019498134,2025-05-01,0.5254941096056929
100019787561,2025-05-01,0.5254941096056929
100020638562,2025-05-01,0.5254941096056929
100023527711,2025-05-01,0.5274432909980569
100023527729,2025-05-01,0.5274432909980569
100024848970,2025-05-01,0.5254941096056929
100024851621,2025-05-01,0.5254941096056929
100024851705,2025-05-01,0.5254941096056929
100024851809,2025-05-01,0.5274432909980569
100024864852,2025-05-01,0.5254941096056929
100025429398,2025-05-01,0.5274432909980569
100025429436,2025-05-01,0.5274432909980569
100025429956,2025-05-01,0.5274432909980569
100026719206,2025-05-01,0.5274432909980569
100028415103,2025-05-01,0.5274432909980569
100029374348,2025-05-01,0.5274432909980569
100030771718,2025-05-01,0.5254941096056929
100030771720,2025-05-01,0.5274432909980569
100032140543,2025-05-01,0.5254941096056929
100033194536,2025-05-01,0.5254941096056929
100033194540,2025-05-01,0.5254941096056929
100033194582,2025-05-01,0.5254941096056929
100033194590,2025-05-01,0.5254941096056929
100033331822,2025-05-01,0.5274432909980569
100033331842,2025-05-01,0.5254941096056929
100034243272,2025-05-01,0.5274432909980569
100034533525,2025-05-01,0.5254941096056929
100035403264,2025-05-01,0.5254941096056929
100035494430,2025-05-01,0.5254941096056929
100035733016,2025-05-01,0.5274432909980569
100035921329,2025-05-01,0.5274432909980569
100035921331,2025-05-01,0.5254941096056929
100036378791,2025-05-01,0.5254941096056929
100037338174,2025-05-01,0.5274432909980569
100037338184,2025-05-01,0.5274432909980569
100037438244,2025-05-01,0.5254941096056929
100039034588,2025-05-01,0.5274432909980569
100039735595,2025-05-01,0.5274432909980569
100040684023,2025-05-01,0.5274432909980569
100041006407,2025-05-01,0.5274432909980569
100041192960,2025-05-01,0.5254941096056929
100041650013,2025-05-01,0.5274432909980569
100045910485,2025-05-01,0.5274432909980569
100048469601,2025-05-01,0.5274432909980569
100050983363,2025-05-01,0.5254941096056929
10025765269372,2025-05-01,0.5254941096056929
10037621290748,2025-05-01,0.5274432909980569
10043211463452,2025-05-01,0.5274432909980569
10056315631534,2025-05-01,0.5254941096056929
10061685991750,2025-05-01,0.5254941096056929
10066546386346,2025-05-01,0.5254941096056929
